06:36:36 [ultranest] [DEBUG] ReactiveNestedSampler: dims=3+0, resume=False, log_dir=logs_animal_1/run1, backend=hdf5, vectorized=True, nbootstraps=30, ndraw=128..65536
06:36:36 [ultranest] [INFO] Sampling 400 live points from prior ...
06:37:17 [ultranest] [DEBUG] run_iter dlogz=0.5, dKL=0.5, frac_remain=0.01, Lepsilon=0.0010, min_ess=400
06:37:17 [ultranest] [DEBUG] max_iters=-1, max_ncalls=-1, max_num_improvement_loops=3, min_num_live_points=400, cluster_num_live_points=40
06:37:17 [ultranest] [DEBUG] minimal_widths_sequence: [(-inf, 400.0), (inf, 400.0)]
06:37:26 [ultranest] [DEBUG] iteration=0, ncalls=528, regioncalls=128, ndraw=128, logz=-inf, remainder_fraction=100.0000%, Lmin=-1428798.48, Lmax=-10000.00
06:37:47 [ultranest] [DEBUG] iteration=265, ncalls=872, regioncalls=512, ndraw=128, logz=-165802.13, remainder_fraction=100.0000%, Lmin=-165794.00, Lmax=-10000.00
06:37:47 [ultranest] [DEBUG] clustering found some stray points [need_accept=False] (array([1, 2, 3, 4]), array([397,   1,   1,   1]))
06:37:47 [ultranest] [DEBUG] iteration=280, ncalls=872, regioncalls=512, ndraw=128, logz=-165392.40, remainder_fraction=100.0000%, Lmin=-165351.55, Lmax=-10000.00
06:37:47 [ultranest] [DEBUG] iteration=320, ncalls=872, regioncalls=512, ndraw=128, logz=-164387.56, remainder_fraction=100.0000%, Lmin=-164344.45, Lmax=-10000.00
06:37:50 [ultranest] [DEBUG] iteration=334, ncalls=965, regioncalls=640, ndraw=128, logz=-164106.67, remainder_fraction=100.0000%, Lmin=-164033.50, Lmax=-10000.00
06:37:50 [ultranest] [DEBUG] clustering found some stray points [need_accept=False] (array([1, 2, 3, 4]), array([396,   1,   2,   1]))
06:37:50 [ultranest] [DEBUG] iteration=360, ncalls=965, regioncalls=640, ndraw=128, logz=-163530.18, remainder_fraction=100.0000%, Lmin=-163522.74, Lmax=-10000.00
06:37:52 [ultranest] [DEBUG] iteration=385, ncalls=1060, regioncalls=768, ndraw=128, logz=-163142.16, remainder_fraction=100.0000%, Lmin=-163078.34, Lmax=-10000.00
06:37:52 [ultranest] [DEBUG] iteration=400, ncalls=1060, regioncalls=768, ndraw=128, logz=-162930.00, remainder_fraction=100.0000%, Lmin=-162915.78, Lmax=-10000.00
06:37:55 [ultranest] [DEBUG] iteration=433, ncalls=1142, regioncalls=896, ndraw=128, logz=-162152.18, remainder_fraction=100.0000%, Lmin=-162108.09, Lmax=-10000.00
06:37:55 [ultranest] [DEBUG] iteration=440, ncalls=1142, regioncalls=896, ndraw=128, logz=-161963.89, remainder_fraction=100.0000%, Lmin=-161897.67, Lmax=-10000.00
06:37:55 [ultranest] [DEBUG] clustering found some stray points [need_accept=False] (array([1, 2, 3, 4, 5]), array([395,   1,   2,   1,   1]))
06:37:56 [ultranest] [DEBUG] iteration=470, ncalls=1220, regioncalls=1024, ndraw=128, logz=-161344.47, remainder_fraction=100.0000%, Lmin=-161332.80, Lmax=-10000.00
06:37:56 [ultranest] [DEBUG] iteration=480, ncalls=1220, regioncalls=1024, ndraw=128, logz=-161187.02, remainder_fraction=100.0000%, Lmin=-161151.91, Lmax=-10000.00
06:37:58 [ultranest] [DEBUG] iteration=506, ncalls=1294, regioncalls=1152, ndraw=128, logz=-160488.91, remainder_fraction=100.0000%, Lmin=-160461.52, Lmax=-10000.00
06:37:58 [ultranest] [DEBUG] iteration=520, ncalls=1294, regioncalls=1152, ndraw=128, logz=-159950.43, remainder_fraction=100.0000%, Lmin=-159829.80, Lmax=-10000.00
06:37:59 [ultranest] [DEBUG] iteration=539, ncalls=1353, regioncalls=1280, ndraw=128, logz=-159455.39, remainder_fraction=100.0000%, Lmin=-159432.54, Lmax=-10000.00
06:37:59 [ultranest] [DEBUG] clustering found some stray points [need_accept=False] (array([1, 2, 3, 4]), array([396,   1,   2,   1]))
06:37:59 [ultranest] [DEBUG] iteration=560, ncalls=1353, regioncalls=1280, ndraw=128, logz=-159000.79, remainder_fraction=100.0000%, Lmin=-158989.61, Lmax=-10000.00
06:38:01 [ultranest] [DEBUG] iteration=565, ncalls=1422, regioncalls=1408, ndraw=128, logz=-158909.87, remainder_fraction=100.0000%, Lmin=-158896.40, Lmax=-10000.00
06:38:02 [ultranest] [DEBUG] iteration=594, ncalls=1489, regioncalls=1536, ndraw=128, logz=-158313.42, remainder_fraction=100.0000%, Lmin=-158291.08, Lmax=-10000.00
06:38:02 [ultranest] [DEBUG] iteration=600, ncalls=1489, regioncalls=1536, ndraw=128, logz=-158246.90, remainder_fraction=100.0000%, Lmin=-158221.02, Lmax=-10000.00
06:38:03 [ultranest] [DEBUG] iteration=628, ncalls=1549, regioncalls=1664, ndraw=128, logz=-157802.19, remainder_fraction=100.0000%, Lmin=-157767.94, Lmax=-10000.00
06:38:03 [ultranest] [DEBUG] clustering found some stray points [need_accept=False] (array([1, 2, 3, 4]), array([396,   1,   2,   1]))
06:38:03 [ultranest] [DEBUG] iteration=640, ncalls=1549, regioncalls=1664, ndraw=128, logz=-157481.23, remainder_fraction=100.0000%, Lmin=-157466.99, Lmax=-10000.00
06:38:05 [ultranest] [DEBUG] iteration=651, ncalls=1610, regioncalls=1792, ndraw=128, logz=-157288.00, remainder_fraction=100.0000%, Lmin=-157263.42, Lmax=-10000.00
06:38:05 [ultranest] [DEBUG] iteration=673, ncalls=1665, regioncalls=1920, ndraw=128, logz=-156904.64, remainder_fraction=100.0000%, Lmin=-156892.20, Lmax=-10000.00
06:38:05 [ultranest] [DEBUG] iteration=680, ncalls=1665, regioncalls=1920, ndraw=128, logz=-156865.89, remainder_fraction=100.0000%, Lmin=-156835.55, Lmax=-10000.00
06:38:07 [ultranest] [DEBUG] iteration=700, ncalls=1726, regioncalls=2048, ndraw=128, logz=-156648.33, remainder_fraction=100.0000%, Lmin=-156635.22, Lmax=-10000.00
06:38:08 [ultranest] [DEBUG] iteration=719, ncalls=1787, regioncalls=2176, ndraw=128, logz=-156345.91, remainder_fraction=100.0000%, Lmin=-156331.93, Lmax=-10000.00
06:38:08 [ultranest] [DEBUG] clustering found some stray points [need_accept=False] (array([1, 2, 3, 4]), array([396,   1,   2,   1]))
06:38:08 [ultranest] [DEBUG] iteration=720, ncalls=1787, regioncalls=2176, ndraw=128, logz=-156339.72, remainder_fraction=100.0000%, Lmin=-156319.65, Lmax=-10000.00
06:38:09 [ultranest] [DEBUG] iteration=746, ncalls=1829, regioncalls=2304, ndraw=128, logz=-156033.55, remainder_fraction=100.0000%, Lmin=-156021.74, Lmax=-10000.00
06:38:10 [ultranest] [DEBUG] iteration=758, ncalls=1888, regioncalls=2432, ndraw=128, logz=-155870.34, remainder_fraction=100.0000%, Lmin=-155848.71, Lmax=-10000.00
06:38:10 [ultranest] [DEBUG] iteration=760, ncalls=1888, regioncalls=2432, ndraw=128, logz=-155855.15, remainder_fraction=100.0000%, Lmin=-155825.85, Lmax=-10000.00
06:38:11 [ultranest] [DEBUG] iteration=784, ncalls=1947, regioncalls=2560, ndraw=128, logz=-155650.32, remainder_fraction=100.0000%, Lmin=-155625.99, Lmax=-10000.00
06:38:11 [ultranest] [DEBUG] iteration=800, ncalls=1947, regioncalls=2560, ndraw=128, logz=-155472.08, remainder_fraction=100.0000%, Lmin=-155457.68, Lmax=-10000.00
06:38:11 [ultranest] [DEBUG] iteration=805, ncalls=2003, regioncalls=2688, ndraw=128, logz=-155426.30, remainder_fraction=100.0000%, Lmin=-155399.95, Lmax=-10000.00
06:38:11 [ultranest] [DEBUG] clustering found some stray points [need_accept=False] (array([1, 2, 3, 4]), array([396,   1,   2,   1]))
06:38:12 [ultranest] [DEBUG] iteration=823, ncalls=2054, regioncalls=2816, ndraw=128, logz=-155259.68, remainder_fraction=100.0000%, Lmin=-155248.07, Lmax=-10000.00
06:38:13 [ultranest] [DEBUG] iteration=836, ncalls=2099, regioncalls=2944, ndraw=128, logz=-155156.50, remainder_fraction=100.0000%, Lmin=-155114.06, Lmax=-10000.00
06:38:13 [ultranest] [DEBUG] iteration=840, ncalls=2099, regioncalls=2944, ndraw=128, logz=-155110.19, remainder_fraction=100.0000%, Lmin=-155095.43, Lmax=-10000.00
06:38:14 [ultranest] [DEBUG] iteration=846, ncalls=2142, regioncalls=3072, ndraw=128, logz=-155066.41, remainder_fraction=100.0000%, Lmin=-155049.00, Lmax=-10000.00
06:38:15 [ultranest] [DEBUG] iteration=856, ncalls=2200, regioncalls=3200, ndraw=128, logz=-154975.90, remainder_fraction=100.0000%, Lmin=-154952.48, Lmax=-10000.00
06:38:16 [ultranest] [DEBUG] iteration=875, ncalls=2248, regioncalls=3328, ndraw=128, logz=-154821.73, remainder_fraction=100.0000%, Lmin=-154805.76, Lmax=-10000.00
06:38:16 [ultranest] [DEBUG] iteration=880, ncalls=2248, regioncalls=3328, ndraw=128, logz=-154750.68, remainder_fraction=100.0000%, Lmin=-154739.02, Lmax=-10000.00
06:38:17 [ultranest] [DEBUG] iteration=884, ncalls=2300, regioncalls=3456, ndraw=128, logz=-154730.62, remainder_fraction=100.0000%, Lmin=-154721.11, Lmax=-10000.00
06:38:18 [ultranest] [DEBUG] iteration=897, ncalls=2356, regioncalls=3584, ndraw=128, logz=-154644.83, remainder_fraction=100.0000%, Lmin=-154632.58, Lmax=-10000.00
06:38:18 [ultranest] [DEBUG] clustering found some stray points [need_accept=False] (array([1, 2, 3, 4]), array([396,   1,   2,   1]))
06:38:18 [ultranest] [DEBUG] iteration=915, ncalls=2411, regioncalls=3712, ndraw=128, logz=-154560.78, remainder_fraction=100.0000%, Lmin=-154546.24, Lmax=-10000.00
06:38:18 [ultranest] [DEBUG] iteration=920, ncalls=2411, regioncalls=3712, ndraw=128, logz=-154543.11, remainder_fraction=100.0000%, Lmin=-154534.48, Lmax=-10000.00
06:38:19 [ultranest] [DEBUG] iteration=927, ncalls=2460, regioncalls=3840, ndraw=128, logz=-154501.66, remainder_fraction=100.0000%, Lmin=-154487.10, Lmax=-10000.00
06:38:20 [ultranest] [DEBUG] iteration=944, ncalls=2507, regioncalls=3968, ndraw=128, logz=-154416.88, remainder_fraction=100.0000%, Lmin=-154406.34, Lmax=-10000.00
06:38:21 [ultranest] [DEBUG] iteration=956, ncalls=2557, regioncalls=4096, ndraw=128, logz=-154351.58, remainder_fraction=100.0000%, Lmin=-154338.92, Lmax=-10000.00
06:38:21 [ultranest] [DEBUG] iteration=960, ncalls=2557, regioncalls=4096, ndraw=128, logz=-154337.29, remainder_fraction=100.0000%, Lmin=-154324.87, Lmax=-10000.00
06:38:22 [ultranest] [DEBUG] iteration=967, ncalls=2596, regioncalls=4224, ndraw=128, logz=-154294.98, remainder_fraction=100.0000%, Lmin=-154284.29, Lmax=-10000.00
06:38:22 [ultranest] [DEBUG] iteration=972, ncalls=2645, regioncalls=4352, ndraw=128, logz=-154267.45, remainder_fraction=100.0000%, Lmin=-154256.90, Lmax=-10000.00
06:38:23 [ultranest] [DEBUG] iteration=980, ncalls=2690, regioncalls=4480, ndraw=128, logz=-154212.83, remainder_fraction=100.0000%, Lmin=-154203.25, Lmax=-10000.00
06:38:23 [ultranest] [DEBUG] clustering found some stray points [need_accept=False] (array([1, 2, 3, 4]), array([396,   1,   2,   1]))
06:38:24 [ultranest] [DEBUG] iteration=994, ncalls=2731, regioncalls=4608, ndraw=128, logz=-154132.46, remainder_fraction=100.0000%, Lmin=-154120.41, Lmax=-10000.00
06:38:24 [ultranest] [DEBUG] iteration=1000, ncalls=2731, regioncalls=4608, ndraw=128, logz=-154098.25, remainder_fraction=100.0000%, Lmin=-154080.54, Lmax=-10000.00
06:38:24 [ultranest] [DEBUG] iteration=1003, ncalls=2779, regioncalls=4736, ndraw=128, logz=-154079.51, remainder_fraction=100.0000%, Lmin=-154059.20, Lmax=-10000.00
06:38:25 [ultranest] [DEBUG] iteration=1013, ncalls=2824, regioncalls=4864, ndraw=128, logz=-154009.02, remainder_fraction=100.0000%, Lmin=-154000.11, Lmax=-10000.00
06:38:26 [ultranest] [DEBUG] iteration=1020, ncalls=2867, regioncalls=4992, ndraw=128, logz=-153959.23, remainder_fraction=100.0000%, Lmin=-153946.88, Lmax=-10000.00
06:38:27 [ultranest] [DEBUG] iteration=1034, ncalls=2907, regioncalls=5120, ndraw=128, logz=-153901.43, remainder_fraction=100.0000%, Lmin=-153888.10, Lmax=-10000.00
06:38:27 [ultranest] [DEBUG] iteration=1040, ncalls=2907, regioncalls=5120, ndraw=128, logz=-153881.94, remainder_fraction=100.0000%, Lmin=-153871.90, Lmax=-10000.00
06:38:27 [ultranest] [DEBUG] iteration=1045, ncalls=2958, regioncalls=5248, ndraw=128, logz=-153862.95, remainder_fraction=100.0000%, Lmin=-153846.88, Lmax=-10000.00
06:38:28 [ultranest] [DEBUG] iteration=1054, ncalls=3002, regioncalls=5376, ndraw=128, logz=-153812.34, remainder_fraction=100.0000%, Lmin=-153799.79, Lmax=-10000.00
06:38:29 [ultranest] [DEBUG] iteration=1061, ncalls=3045, regioncalls=5504, ndraw=128, logz=-153762.21, remainder_fraction=100.0000%, Lmin=-153751.39, Lmax=-10000.00
06:38:29 [ultranest] [DEBUG] iteration=1072, ncalls=3087, regioncalls=5632, ndraw=128, logz=-153707.39, remainder_fraction=100.0000%, Lmin=-153691.39, Lmax=-10000.00
06:38:29 [ultranest] [DEBUG] clustering found some stray points [need_accept=False] (array([1, 2, 3, 4, 5]), array([386,   1,  10,   2,   1]))
06:38:29 [ultranest] [DEBUG] iteration=1080, ncalls=3087, regioncalls=5632, ndraw=128, logz=-153659.20, remainder_fraction=100.0000%, Lmin=-153649.76, Lmax=-10000.00
06:38:30 [ultranest] [DEBUG] iteration=1083, ncalls=3126, regioncalls=5760, ndraw=128, logz=-153653.09, remainder_fraction=100.0000%, Lmin=-153642.74, Lmax=-10000.00
06:38:31 [ultranest] [DEBUG] iteration=1093, ncalls=3169, regioncalls=5888, ndraw=128, logz=-153591.43, remainder_fraction=100.0000%, Lmin=-153577.98, Lmax=-10000.00
06:38:31 [ultranest] [DEBUG] iteration=1100, ncalls=3213, regioncalls=6016, ndraw=128, logz=-153560.69, remainder_fraction=100.0000%, Lmin=-153542.44, Lmax=-10000.00
06:38:32 [ultranest] [DEBUG] iteration=1110, ncalls=3267, regioncalls=6144, ndraw=128, logz=-153526.89, remainder_fraction=100.0000%, Lmin=-153514.99, Lmax=-10000.00
06:38:33 [ultranest] [DEBUG] iteration=1117, ncalls=3318, regioncalls=6272, ndraw=128, logz=-153498.89, remainder_fraction=100.0000%, Lmin=-153490.57, Lmax=-10000.00
06:38:33 [ultranest] [DEBUG] iteration=1120, ncalls=3318, regioncalls=6272, ndraw=128, logz=-153496.11, remainder_fraction=100.0000%, Lmin=-153478.59, Lmax=-10000.00
06:38:33 [ultranest] [DEBUG] iteration=1125, ncalls=3347, regioncalls=6400, ndraw=128, logz=-153474.37, remainder_fraction=100.0000%, Lmin=-153463.74, Lmax=-10000.00
06:38:34 [ultranest] [DEBUG] iteration=1133, ncalls=3389, regioncalls=6528, ndraw=128, logz=-153435.48, remainder_fraction=100.0000%, Lmin=-153424.86, Lmax=-10000.00
06:38:35 [ultranest] [DEBUG] iteration=1143, ncalls=3437, regioncalls=6656, ndraw=128, logz=-153403.30, remainder_fraction=100.0000%, Lmin=-153394.30, Lmax=-10000.00
06:38:36 [ultranest] [DEBUG] iteration=1150, ncalls=3474, regioncalls=6784, ndraw=128, logz=-153396.14, remainder_fraction=100.0000%, Lmin=-153383.58, Lmax=-10000.00
06:38:36 [ultranest] [DEBUG] iteration=1156, ncalls=3514, regioncalls=6912, ndraw=128, logz=-153376.46, remainder_fraction=100.0000%, Lmin=-153367.46, Lmax=-10000.00
06:38:36 [ultranest] [DEBUG] iteration=1160, ncalls=3514, regioncalls=6912, ndraw=128, logz=-153372.61, remainder_fraction=100.0000%, Lmin=-153363.30, Lmax=-10000.00
06:38:37 [ultranest] [DEBUG] iteration=1163, ncalls=3558, regioncalls=7040, ndraw=128, logz=-153369.78, remainder_fraction=100.0000%, Lmin=-153358.39, Lmax=-10000.00
06:38:37 [ultranest] [DEBUG] iteration=1169, ncalls=3600, regioncalls=7168, ndraw=128, logz=-153336.94, remainder_fraction=100.0000%, Lmin=-153325.06, Lmax=-10000.00
06:38:37 [ultranest] [DEBUG] clustering found some stray points [need_accept=False] (array([1, 2, 3, 4]), array([396,   1,   2,   1]))
06:38:38 [ultranest] [DEBUG] iteration=1181, ncalls=3637, regioncalls=7296, ndraw=128, logz=-153276.22, remainder_fraction=100.0000%, Lmin=-153266.00, Lmax=-10000.00
06:38:39 [ultranest] [DEBUG] iteration=1189, ncalls=3677, regioncalls=7424, ndraw=128, logz=-153237.16, remainder_fraction=100.0000%, Lmin=-153228.35, Lmax=-10000.00
06:38:39 [ultranest] [DEBUG] iteration=1197, ncalls=3717, regioncalls=7552, ndraw=128, logz=-153207.52, remainder_fraction=100.0000%, Lmin=-153197.25, Lmax=-10000.00
06:38:39 [ultranest] [DEBUG] iteration=1200, ncalls=3717, regioncalls=7552, ndraw=128, logz=-153195.28, remainder_fraction=100.0000%, Lmin=-153184.25, Lmax=-10000.00
06:38:40 [ultranest] [DEBUG] iteration=1201, ncalls=3755, regioncalls=7680, ndraw=128, logz=-153193.12, remainder_fraction=100.0000%, Lmin=-153173.64, Lmax=-10000.00
06:38:40 [ultranest] [DEBUG] iteration=1204, ncalls=3794, regioncalls=7808, ndraw=128, logz=-153177.42, remainder_fraction=100.0000%, Lmin=-153168.22, Lmax=-10000.00
06:38:41 [ultranest] [DEBUG] iteration=1212, ncalls=3829, regioncalls=7936, ndraw=128, logz=-153134.78, remainder_fraction=100.0000%, Lmin=-153124.74, Lmax=-10000.00
06:38:41 [ultranest] [DEBUG] iteration=1216, ncalls=3869, regioncalls=8064, ndraw=128, logz=-153121.50, remainder_fraction=100.0000%, Lmin=-153108.27, Lmax=-10000.00
06:38:42 [ultranest] [DEBUG] iteration=1225, ncalls=3918, regioncalls=8192, ndraw=128, logz=-153103.17, remainder_fraction=100.0000%, Lmin=-153091.74, Lmax=-10000.00
06:38:43 [ultranest] [DEBUG] iteration=1232, ncalls=3961, regioncalls=8320, ndraw=128, logz=-153043.11, remainder_fraction=100.0000%, Lmin=-153032.58, Lmax=-10000.00
06:38:43 [ultranest] [DEBUG] iteration=1236, ncalls=4002, regioncalls=8448, ndraw=128, logz=-153032.96, remainder_fraction=100.0000%, Lmin=-153023.24, Lmax=-10000.00
06:38:44 [ultranest] [DEBUG] iteration=1240, ncalls=4036, regioncalls=8576, ndraw=128, logz=-153028.38, remainder_fraction=100.0000%, Lmin=-153015.85, Lmax=-10000.00
06:38:44 [ultranest] [DEBUG] iteration=1245, ncalls=4065, regioncalls=8704, ndraw=128, logz=-153007.44, remainder_fraction=100.0000%, Lmin=-152994.36, Lmax=-10000.00
06:38:45 [ultranest] [DEBUG] iteration=1249, ncalls=4105, regioncalls=8832, ndraw=128, logz=-152995.36, remainder_fraction=100.0000%, Lmin=-152982.19, Lmax=-10000.00
06:38:46 [ultranest] [DEBUG] iteration=1255, ncalls=4149, regioncalls=8960, ndraw=128, logz=-152981.52, remainder_fraction=100.0000%, Lmin=-152971.16, Lmax=-10000.00
06:38:46 [ultranest] [DEBUG] iteration=1259, ncalls=4188, regioncalls=9088, ndraw=128, logz=-152964.12, remainder_fraction=100.0000%, Lmin=-152953.29, Lmax=-10000.00
06:38:46 [ultranest] [DEBUG] clustering found some stray points [need_accept=False] (array([1, 2, 3, 4, 5]), array([376,  20,   1,   2,   1]))
06:38:47 [ultranest] [DEBUG] iteration=1267, ncalls=4229, regioncalls=9216, ndraw=128, logz=-152945.24, remainder_fraction=100.0000%, Lmin=-152928.36, Lmax=-10000.00
06:38:47 [ultranest] [DEBUG] iteration=1272, ncalls=4269, regioncalls=9344, ndraw=128, logz=-152927.35, remainder_fraction=100.0000%, Lmin=-152915.45, Lmax=-10000.00
06:38:48 [ultranest] [DEBUG] iteration=1279, ncalls=4302, regioncalls=9472, ndraw=128, logz=-152892.21, remainder_fraction=100.0000%, Lmin=-152883.48, Lmax=-10000.00
06:38:48 [ultranest] [DEBUG] iteration=1280, ncalls=4302, regioncalls=9472, ndraw=128, logz=-152891.72, remainder_fraction=100.0000%, Lmin=-152881.58, Lmax=-10000.00
06:38:48 [ultranest] [DEBUG] iteration=1282, ncalls=4343, regioncalls=9600, ndraw=128, logz=-152887.20, remainder_fraction=100.0000%, Lmin=-152875.93, Lmax=-10000.00
06:38:49 [ultranest] [DEBUG] iteration=1286, ncalls=4378, regioncalls=9728, ndraw=128, logz=-152880.53, remainder_fraction=100.0000%, Lmin=-152870.27, Lmax=-10000.00
06:38:50 [ultranest] [DEBUG] iteration=1289, ncalls=4418, regioncalls=9856, ndraw=128, logz=-152877.00, remainder_fraction=100.0000%, Lmin=-152868.25, Lmax=-10000.00
06:38:50 [ultranest] [DEBUG] iteration=1295, ncalls=4459, regioncalls=9984, ndraw=128, logz=-152872.61, remainder_fraction=100.0000%, Lmin=-152861.06, Lmax=-10000.00
06:38:51 [ultranest] [DEBUG] iteration=1302, ncalls=4496, regioncalls=10112, ndraw=128, logz=-152853.16, remainder_fraction=100.0000%, Lmin=-152843.60, Lmax=-10000.00
06:38:51 [ultranest] [DEBUG] iteration=1306, ncalls=4531, regioncalls=10240, ndraw=128, logz=-152846.55, remainder_fraction=100.0000%, Lmin=-152835.71, Lmax=-10000.00
06:38:52 [ultranest] [DEBUG] iteration=1308, ncalls=4571, regioncalls=10368, ndraw=128, logz=-152843.35, remainder_fraction=100.0000%, Lmin=-152834.10, Lmax=-10000.00
06:38:52 [ultranest] [DEBUG] iteration=1320, ncalls=4614, regioncalls=10496, ndraw=128, logz=-152828.78, remainder_fraction=100.0000%, Lmin=-152816.50, Lmax=-10000.00
06:38:53 [ultranest] [DEBUG] iteration=1328, ncalls=4650, regioncalls=10624, ndraw=128, logz=-152810.22, remainder_fraction=100.0000%, Lmin=-152798.55, Lmax=-10000.00
06:38:54 [ultranest] [DEBUG] iteration=1335, ncalls=4685, regioncalls=10752, ndraw=128, logz=-152799.56, remainder_fraction=100.0000%, Lmin=-152789.86, Lmax=-10000.00
06:38:54 [ultranest] [DEBUG] iteration=1342, ncalls=4729, regioncalls=10880, ndraw=128, logz=-152792.45, remainder_fraction=100.0000%, Lmin=-152782.77, Lmax=-10000.00
06:38:55 [ultranest] [DEBUG] iteration=1349, ncalls=4773, regioncalls=11008, ndraw=128, logz=-152769.70, remainder_fraction=100.0000%, Lmin=-152759.34, Lmax=-10000.00
06:38:55 [ultranest] [DEBUG] clustering found some stray points [need_accept=False] (array([1, 2, 3, 4, 5]), array([366,  30,   1,   2,   1]))
06:38:55 [ultranest] [DEBUG] iteration=1356, ncalls=4810, regioncalls=11136, ndraw=128, logz=-152760.58, remainder_fraction=100.0000%, Lmin=-152751.23, Lmax=-10000.00
06:38:56 [ultranest] [DEBUG] iteration=1360, ncalls=4843, regioncalls=11264, ndraw=128, logz=-152752.70, remainder_fraction=100.0000%, Lmin=-152742.08, Lmax=-10000.00
06:38:57 [ultranest] [DEBUG] iteration=1364, ncalls=4890, regioncalls=11392, ndraw=128, logz=-152741.68, remainder_fraction=100.0000%, Lmin=-152731.85, Lmax=-10000.00
06:38:57 [ultranest] [DEBUG] iteration=1371, ncalls=4929, regioncalls=11520, ndraw=128, logz=-152728.70, remainder_fraction=100.0000%, Lmin=-152717.09, Lmax=-10000.00
06:38:57 [ultranest] [DEBUG] iteration=1376, ncalls=4959, regioncalls=11648, ndraw=128, logz=-152715.95, remainder_fraction=100.0000%, Lmin=-152705.90, Lmax=-10000.00
06:38:58 [ultranest] [DEBUG] iteration=1377, ncalls=4989, regioncalls=11776, ndraw=128, logz=-152714.90, remainder_fraction=100.0000%, Lmin=-152703.58, Lmax=-10000.00
06:38:58 [ultranest] [DEBUG] iteration=1378, ncalls=5022, regioncalls=11904, ndraw=128, logz=-152712.87, remainder_fraction=100.0000%, Lmin=-152699.49, Lmax=-10000.00
06:38:59 [ultranest] [DEBUG] iteration=1379, ncalls=5061, regioncalls=12032, ndraw=128, logz=-152708.91, remainder_fraction=100.0000%, Lmin=-152696.10, Lmax=-10000.00
06:39:00 [ultranest] [DEBUG] iteration=1387, ncalls=5100, regioncalls=12160, ndraw=128, logz=-152683.55, remainder_fraction=100.0000%, Lmin=-152673.29, Lmax=-10000.00
06:39:00 [ultranest] [DEBUG] iteration=1389, ncalls=5143, regioncalls=12288, ndraw=128, logz=-152680.87, remainder_fraction=100.0000%, Lmin=-152668.90, Lmax=-10000.00
06:39:01 [ultranest] [DEBUG] iteration=1395, ncalls=5186, regioncalls=12416, ndraw=128, logz=-152671.09, remainder_fraction=100.0000%, Lmin=-152661.64, Lmax=-10000.00
06:39:01 [ultranest] [DEBUG] iteration=1397, ncalls=5230, regioncalls=12544, ndraw=128, logz=-152669.49, remainder_fraction=100.0000%, Lmin=-152659.26, Lmax=-10000.00
06:39:02 [ultranest] [DEBUG] iteration=1400, ncalls=5273, regioncalls=12672, ndraw=128, logz=-152666.04, remainder_fraction=100.0000%, Lmin=-152653.26, Lmax=-10000.00
